area,perimeter,physiological_length,physiological_width,aspect_ratio,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,energy,homogeneity,correlation,dissimilarity,label
37047.5,856.717816233635,221,229,0.9650655021834061,147.9630126953125,155.55960083007812,127.15341186523438,49.47453968711373,36.65516419276916,66.35942071206628,139.33386948529414,0.023610425616876058,0.2444965120080299,0.9622173290117461,6.899954044117646,1
39128.0,872.6761870384216,221,256,0.86328125,117.09419250488281,117.05540466308594,98.15805053710938,38.129818381013756,34.13542978958941,50.72963285803014,241.238174019608,0.014658365712295231,0.11139193727092593,0.9005397624118375,10.824417892156868,1
26554.0,804.4751762151718,228,211,1.080568720379147,129.795654296875,128.63243103027344,113.46150207519531,50.90494781043994,41.87437117485824,58.81554828909193,478.6126225490199,0.011079164871591654,0.079157821300839,0.8863218892622242,15.751899509803927,1
46703.0,916.9360724687576,256,230,1.1130434782608696,118.64210510253906,110.08091735839844,81.39131164550781,48.53726032523948,36.23734370739699,52.719818565746884,179.29569546568632,0.014877143879120763,0.13686072359105003,0.9457156041702642,9.118305759803924,1
41645.5,942.7178175449371,256,256,1.0,127.39260864257812,115.96517944335938,93.99879455566406,54.312451983730426,38.306327193509155,51.57456074985097,145.5642003676471,0.017654314398747924,0.18289102585170142,0.9625213205004198,7.7141697303921575,1
35955.5,1021.6051188707352,256,256,1.0,137.54812622070312,146.30850219726562,129.64781188964844,52.10070149685642,39.76126892862204,56.31701169872719,677.1569087009809,0.009496424763471708,0.0615531922202541,0.8300113839203416,19.181357230392166,1
44627.5,1039.8061304092407,230,256,0.8984375,110.05307006835938,118.55470275878906,95.11923217773438,42.329110098626835,31.73363833602719,49.01750716118852,161.23347120098046,0.016984741903097567,0.1352312506088336,0.9366669554773669,8.842723651960787,1
25235.0,1247.7888844013214,221,256,0.86328125,129.0292510986328,135.4397430419922,107.37956237792969,44.079751118901335,40.153673624882956,53.107720274805644,630.8695772058828,0.010915889899669157,0.06883026698363164,0.8109229776539101,18.457414215686292,1
37804.0,1198.1320300102234,256,231,1.1082251082251082,104.69229125976562,106.23677062988281,82.63688659667969,34.34494663376981,28.731131033679983,41.17519443567339,111.6323223039216,0.019782309658300953,0.17506122937458382,0.9349264721482043,6.878615196078432,1
43802.0,880.7350606918335,218,256,0.8515625,118.23672485351562,119.14341735839844,103.41929626464844,35.767040849077624,31.333241433684826,44.498843258676125,257.94638480392166,0.01623318861222664,0.14476972474577354,0.8765748294992608,10.44647671568628,1
42279.0,983.9066338539124,256,230,1.1130434782608696,132.35861206054688,131.37567138671875,109.64031982421875,42.97380827814938,38.92216843229693,52.38658514607393,248.41109068627458,0.013786883850247717,0.12276363782792007,0.921795314564043,10.59479166666667,1
35726.5,897.5462453365326,223,256,0.87109375,111.45419311523438,117.99635314941406,97.34414672851562,50.69785768211,38.54747196292783,58.55902201511858,454.4104013480395,0.010587848110502684,0.07273583680177861,0.8778866813854977,15.764353553921577,1
37346.0,847.8477591276169,256,197,1.299492385786802,107.48214721679688,113.67147827148438,96.34161376953125,47.33843003194614,37.9880912445411,53.2581199151613,329.994424019608,0.012455556104405381,0.10055451453741204,0.9044531676463595,12.807935049019616,1
34256.0,878.7594473361969,225,256,0.87890625,112.79232788085938,120.10078430175781,103.92488098144531,48.67899783330182,37.7718267575407,53.45019939861044,307.1566023284315,0.014578489139215636,0.10479803964459919,0.9126902787848122,12.20929840686275,1
39526.0,883.1025931835175,230,256,0.8984375,100.44117736816406,113.40773010253906,92.01136779785156,45.37150677793639,32.34699750735193,48.02517239318608,124.44439338235301,0.018126988904344096,0.17015400359607585,0.954816069801749,7.4927696078431385,1
31452.5,872.8010764122009,229,256,0.89453125,119.41484069824219,126.89930725097656,113.85757446289062,41.67900961659102,32.092982749448936,45.42033682923568,329.0114583333335,0.014844097787261019,0.1124924845825049,0.869336483338999,12.602604166666673,1
41379.5,887.0609637498856,256,230,1.1130434782608696,110.75398254394531,98.08863830566406,78.80101013183594,56.02297399662004,37.11983366190753,49.309476148774365,144.39284620098044,0.019247899586315852,0.1619596820634211,0.9622342778165676,8.01248468137255,1
42659.5,954.977702498436,256,256,1.0,117.2197265625,127.32756042480469,99.27473449707031,48.0040891713542,37.785197897063476,57.91183273887856,192.72098651960786,0.014927505314336021,0.13857639869115226,0.9456767944548169,9.386458333333334,1
36260.5,936.4579302072525,256,256,1.0,126.14186096191406,133.91285705566406,101.10804748535156,54.652553303764364,41.31801058568309,62.58090953295865,466.9072150735297,0.011893037461789243,0.1003458566941648,0.893296364357967,14.470603553921576,1
47008.5,888.0660150051117,256,206,1.2427184466019416,114.78530883789062,131.0205841064453,92.80291748046875,53.9007174605636,45.492251100125465,63.90178565002503,274.18186274509816,0.013212979966985628,0.12435495198631272,0.9426933447375283,11.021323529411767,1
48830.5,967.8061294555664,256,256,1.0,90.59075927734375,102.10543823242188,63.08168029785156,39.95836612034434,34.57304708062771,49.635059751913396,307.00939031862754,0.015544395581528354,0.12456866848041848,0.8823593429315172,11.456418504901961,1
35347.0,873.3624789714813,256,219,1.1689497716894977,126.77072143554688,128.97531127929688,97.89031982421875,52.44472141818372,49.35910791355287,62.05568749033172,393.3508118872551,0.019125636115892058,0.13897229434011293,0.9227349849669962,12.886871936274517,1
35364.5,992.4579306840897,256,256,1.0,105.09275817871094,116.76565551757812,98.8936767578125,50.535081084453346,38.26635491019202,53.7630583956467,299.4605545343139,0.013150562114402287,0.10711432565210866,0.9187734172887744,11.995082720588242,1
51139.5,971.3797235488892,256,256,1.0,114.68421936035156,103.07868957519531,72.74302673339844,49.230712199565936,34.721453504475456,49.3390381722497,177.56954656862757,0.016307482967794454,0.1446191980374284,0.9433100100336502,9.0546262254902,1
37021.5,1009.0609618425369,256,256,1.0,104.649658203125,110.95808410644531,92.34660339355469,42.578326790007736,34.95645175853987,49.510687998379986,272.17123161764715,0.014035558128219789,0.11338049265193123,0.9033777209455811,11.400520833333337,1
35933.0,945.8477590084076,256,256,1.0,117.11650085449219,129.5462188720703,100.75711059570312,65.16263780091298,50.359604975404196,68.43621392271179,440.0877604166669,0.0116251377231081,0.10043960060070833,0.9303528889881442,14.120664828431375,1
36879.5,1024.7178165912628,256,256,1.0,133.3697967529297,136.95733642578125,105.67398071289062,60.36469428529744,49.783629848708145,67.94621351771661,630.7801776960787,0.010837845020634165,0.09395725296264865,0.8924655151354807,16.585784313725497,1
43322.0,947.3624782562256,256,256,1.0,108.53019714355469,112.3687744140625,89.62332153320312,47.085627085915796,35.83515476393217,54.58095554813506,285.83889399509815,0.01272582932124689,0.09856485411849604,0.9091602157569293,11.81089154411765,1
29589.5,813.203097820282,196,256,0.765625,104.48896789550781,109.56346130371094,93.33918762207031,46.890728810299265,38.8128789988395,53.38181509042058,329.1678921568629,0.012738610827510627,0.09366616159863006,0.9068267072170704,12.91945465686275,1
36779.0,890.1909048557281,228,227,1.0044052863436124,139.41773986816406,147.4532012939453,125.72506713867188,48.694783955690916,38.89200732110771,55.8826953969824,297.5173713235295,0.015985455664698923,0.12172664779438555,0.9166395221629668,11.632567401960788,1
38846.0,891.0437163114548,256,231,1.1082251082251082,106.43855285644531,118.61911010742188,95.22248840332031,46.33055078894219,34.11523436974488,50.305340392265286,228.00110294117658,0.013811664775887814,0.11244103962525767,0.9226309943024944,10.694699754901965,1
34629.0,930.0731555223465,256,256,1.0,122.99983215332031,129.642333984375,100.23666381835938,50.50165895032086,38.39681184340783,58.47360564503963,441.5535539215689,0.01115636296873149,0.08139109256082473,0.8827585187350997,14.90346200980393,1
33228.0,878.8183218240738,221,256,0.86328125,120.00520324707031,126.34713745117188,92.21318054199219,53.41187268484964,41.35204932506928,63.43198298230364,331.9571537990197,0.013184600352313442,0.11778347355713947,0.922832680120375,12.263005514705885,1
34800.0,866.416301369667,224,256,0.875,126.86824035644531,137.0254669189453,109.66250610351562,55.754707343714436,42.679353664783356,59.78339392080503,304.9545496323531,0.013150923453081368,0.12465192188839253,0.932839540402554,11.67976409313726,1
42322.0,995.6467486619949,256,256,1.0,101.66891479492188,114.74095153808594,91.59657287597656,49.35069493527716,36.05534540600781,52.90441261020481,142.4520680147059,0.01871990490634444,0.17570028106371915,0.9577211564254338,7.772778799019609,1
45373.0,890.7350616455078,256,223,1.147982062780269,107.6788330078125,116.93891906738281,91.75137329101562,42.92101682461895,32.02958896537027,49.494941665117736,139.49525122549025,0.016772186741303943,0.1454035353437032,0.9463434797548783,8.253002450980395,1
42196.0,966.9604568481445,256,256,1.0,103.67832946777344,117.2332763671875,95.00875854492188,48.339090723855435,34.63529901486925,50.23926561969871,97.07556678921571,0.023143946908655604,0.20178234371355663,0.96902305608771,6.394439338235296,1
42015.0,1157.7056242227554,256,256,1.0,111.73777770996094,118.06285095214844,97.93144226074219,42.09524249561406,32.08061985057446,50.78301574004611,193.49878982843148,0.014937986872815365,0.13114452310617197,0.9259654768270695,9.45105698529412,1
41714.0,899.7644997835159,256,224,1.1428571428571428,121.30467224121094,131.3702392578125,85.12025451660156,49.54564860115199,36.894091099364736,62.797372060102546,366.75292585784337,0.01261671023105859,0.09523219442721531,0.8980838729507299,13.186228553921573,1
47238.0,900.3919167518616,256,229,1.1179039301310043,116.68728637695312,104.54908752441406,84.18907165527344,52.98310571950366,39.21062113945033,49.82044943802719,105.76781556372552,0.022022283870662608,0.2287327237776413,0.9726077205380633,6.212944240196079,1
29275.5,710.5168069601059,222,183,1.2131147540983607,129.7562713623047,130.751953125,120.04437255859375,51.59061406882678,43.92414451117766,56.551103954464246,484.28462009803934,0.012641409003230214,0.10107013195544173,0.8898798823787886,15.012469362745101,1
45564.0,939.1614682674408,256,256,1.0,111.57499694824219,121.52018737792969,103.17495727539062,40.96557276925618,34.57540642469244,44.99280370856273,80.20349264705885,0.028680437036494467,0.2451976013231894,0.9698850712638183,5.430024509803923,1
35073.0,947.788883805275,256,256,1.0,129.31752014160156,136.7706756591797,101.60035705566406,60.93694507501905,47.86737788459801,70.94156465842848,568.5675091911768,0.010583253795371781,0.0788623941143659,0.900865973224455,16.77863051470589,1
47490.5,992.6934322118759,256,230,1.1130434782608696,106.041259765625,119.99490356445312,89.86793518066406,46.07806546468372,39.024752913928126,54.098174529944735,173.41070772058833,0.015360909783604828,0.16099209930530756,0.9495115875735959,8.61432291666667,1
39721.0,1147.161467909813,256,256,1.0,124.54800415039062,130.31716918945312,113.77410888671875,55.929120981608264,42.74412189627689,64.60732216782498,212.1482230392158,0.020567169952962105,0.19823931261185226,0.9539870779717387,8.616942401960786,1
33204.5,984.4335478544235,227,256,0.88671875,115.04904174804688,123.36224365234375,98.53248596191406,50.91147430830146,43.78109461679699,58.125416722583566,583.4415900735298,0.012255854550905871,0.10054208583962121,0.8652679101564148,17.135094975490208,1
44846.5,952.6345564126968,256,256,1.0,117.27862548828125,118.93405151367188,84.42283630371094,34.68175678687007,31.43395587108556,58.22255754970928,173.02141544117652,0.01626033880626733,0.1310379962095135,0.9225555921345994,9.114062500000003,1
39628.5,954.0903995037079,256,256,1.0,100.46479797363281,109.9713134765625,88.133544921875,44.03811083743079,34.331268362618175,49.92890135639062,149.14060968137258,0.01966401972505482,0.17450984209368706,0.9487970547726691,7.969163602941178,1
39739.5,875.8893887996674,256,227,1.1277533039647578,118.39436340332031,119.82864379882812,104.75825500488281,47.12501662322805,36.29126273054867,52.348852222476246,187.4066789215687,0.014174196931170769,0.11762411115356729,0.9413264336704241,9.663602941176473,1
41314.5,896.6345566511154,256,228,1.1228070175438596,112.71273803710938,116.84776306152344,98.33543395996094,52.002022631451,38.682193251792945,54.78361770278048,141.9430147058824,0.016984752265057,0.15810821017352827,0.9628735069593376,7.937500000000002,1
44026.5,914.3502856492996,256,228,1.1228070175438596,108.74557495117188,117.05575561523438,87.89364624023438,43.737399433472525,43.010122175751704,53.82680041830756,344.8181525735296,0.013148866812726725,0.12411699504970597,0.90617923676792,12.06070772058824,1
42279.0,1048.1909062862396,256,256,1.0,96.76065063476562,108.00227355957031,89.35693359375,49.49557931073431,40.84473713458837,52.22035224643438,238.86225490196085,0.013703948568531075,0.1394257312006989,0.9379961284969633,10.13633578431373,1
38398.0,863.3624782562256,228,226,1.008849557522124,120.14918518066406,124.843994140625,102.08900451660156,54.93906986796077,45.38513860521756,66.46209483606262,505.6432291666669,0.010188591741523333,0.07489034816649703,0.8972779682015356,15.86363357843138,1
37103.0,924.6173112392426,226,256,0.8828125,128.90171813964844,127.69331359863281,107.21328735351562,59.896042086632896,53.655239147338186,70.36676645787593,381.38855698529426,0.0141564963702927,0.1127632359653678,0.9407753280140326,13.107919730392158,1
37199.5,896.9188275337219,256,224,1.1428571428571428,115.77537536621094,123.85307312011719,99.13397216796875,50.89073868241705,43.75089602895802,60.17815648767487,440.25836397058845,0.011402786427452075,0.09650223154742169,0.8989786861773771,14.621200980392166,1
29756.5,812.541192650795,217,256,0.84765625,136.1324920654297,145.72877502441406,126.02069091796875,50.869586414194785,37.754905528691125,55.70401827265155,180.07241115196084,0.017079922702667234,0.16648490350477801,0.9510596664662789,8.836963848039217,1
36480.0,947.7300095558167,228,256,0.890625,120.41288757324219,127.76284790039062,102.02748107910156,59.27915252532223,47.0385457806158,63.646533193405865,431.2198376225492,0.011772532135044306,0.10803225252095743,0.9201478764632739,14.103875612745103,1
46087.0,973.2203421592712,256,229,1.1179039301310043,137.58795166015625,142.06629943847656,128.56884765625,43.89095614811005,38.26317313327831,49.862097022416584,267.09111519607853,0.01296282674750302,0.10470899194627925,0.9167908854021828,11.639430147058828,1
40479.0,960.6173119544983,256,256,1.0,119.3448486328125,122.81800842285156,100.37591552734375,40.86560406422164,28.885658942077043,48.62300336333605,117.51709558823532,0.019939863762596658,0.1867689888806245,0.9462173315308623,6.817830882352942,1
37040.5,820.3746713399887,227,230,0.9869565217391304,129.526611328125,129.13050842285156,107.78726196289062,54.427035366627365,45.82878670729029,58.48631348308782,537.9379136029414,0.010712754390218994,0.07775147682129768,0.8893568563366654,16.14379595588236,1
40630.5,830.0071402788162,223,219,1.0182648401826484,119.78814697265625,105.52452087402344,80.79808044433594,52.56570981888816,36.82329005500166,53.54565321412028,122.44745710784318,0.02496803760167069,0.19690680874068217,0.966171434784073,7.078615196078433,1
46798.5,965.9238797426224,220,256,0.859375,107.92239379882812,119.45268249511719,92.96076965332031,44.014609130118934,35.31478734390919,52.460603320961106,180.4844362745099,0.02037862579073154,0.16138577858843073,0.9387652919823323,8.858057598039217,1
47158.0,978.9360717535019,256,256,1.0,102.53866577148438,114.83441162109375,93.05426025390625,48.52328844795887,41.900067021156936,51.097387200094765,364.59502144607853,0.012066251515448833,0.1043295141724904,0.9046867577128453,13.045021446078433,1
43601.5,898.6345562934875,229,256,0.89453125,88.0299072265625,102.34739685058594,83.85600280761719,51.67284319371116,41.371906787857434,52.5667184556753,215.32994791666678,0.01590004535060061,0.16628499413488323,0.9462954572281247,8.914139093137257,1
44214.0,879.9898958206177,256,227,1.1277533039647578,106.96884155273438,118.72341918945312,104.8717041015625,51.24302877130726,39.55054623700008,49.98453180047638,139.65510110294122,0.023306907816860057,0.18031192140969637,0.9633473273387443,7.604702818627452,1
43985.5,1110.350285768509,256,256,1.0,102.19326782226562,114.27751159667969,85.25743103027344,40.50624847619541,31.30839268508796,48.923866741653626,181.65657169117657,0.017078157155264537,0.14538730802204247,0.9231106113775513,9.206602328431375,1
39326.5,936.2325356006622,256,256,1.0,124.97541809082031,131.8022003173828,99.64663696289062,47.722755752405625,39.48735769696544,62.54021445725084,394.65779718137276,0.01252441368740939,0.0910830173112792,0.8938882084046642,13.773544730392162,1
35259.5,1013.7472538948059,219,256,0.85546875,119.59846496582031,123.88236999511719,85.99749755859375,47.58701723873648,42.75867150063638,61.316797768327774,350.99767156862754,0.012103460720549285,0.1045513700403188,0.9125747769628477,12.82591911764706,1
39847.0,962.2741655111313,256,256,1.0,125.65896606445312,131.10836791992188,100.64067077636719,43.63414065576306,39.33900775688522,55.23336598984905,469.3998774509806,0.01216803908612827,0.08703671638539506,0.8575898710476595,15.416666666666675,1
44318.0,953.705624461174,256,256,1.0,99.46310424804688,104.74101257324219,82.78096008300781,42.81889614666768,30.892849527895788,45.80350832799229,383.0983609068629,0.01246220007642254,0.081110143640017,0.8439068009139608,14.162852328431375,1
30855.5,897.9726512432098,214,256,0.8359375,106.40110778808594,114.09330749511719,98.44114685058594,52.867587399831855,41.13921269218742,54.8736818199109,319.9611825980394,0.012637830510937724,0.1114226168056798,0.9232532452121353,12.367463235294123,1
38926.0,949.1025940179825,221,256,0.86328125,101.41529846191406,113.8948974609375,95.35150146484375,44.90913301315442,38.24195808267796,47.06705914785451,230.41948529411778,0.014654355001894643,0.14283316380744784,0.9287961613012756,10.001194852941179,1
43876.0,890.9360717535019,256,219,1.1689497716894977,136.59922790527344,148.74937438964844,120.49452209472656,59.98064043153192,48.05143945454727,68.72224893052268,288.18720894607856,0.01557084039163366,0.14902243761154327,0.9480952933741938,10.673759191176472,1
35855.5,874.8010755777359,230,256,0.8984375,99.05604553222656,109.2110595703125,88.92900085449219,46.38687206302956,33.48339993258271,51.48129860891433,369.6574142156865,0.012195835558211469,0.090205287904083,0.8744623003326594,13.781862745098048,1
42272.5,920.7766919136047,256,221,1.158371040723982,113.79280090332031,121.14820861816406,102.51329040527344,49.13369564423494,40.04894074975244,56.011196982199905,303.81245404411777,0.011354053615790645,0.0893391760730256,0.9201947895561433,12.617478553921572,1
49131.0,969.6223640441895,256,256,1.0,102.07464599609375,104.89924621582031,81.94247436523438,36.91132240817958,26.949604537628076,39.639685981568526,96.02215073529415,0.01946179620430709,0.17377282041589975,0.9459180501139058,6.67435661764706,1
45310.0,947.3624794483185,256,256,1.0,109.65742492675781,107.91990661621094,95.22309875488281,52.16371175054175,40.94688596142042,51.74038755520258,150.91176470588243,0.019528216075393942,0.17877773348243425,0.9627231956677867,7.888204656862747,1
31852.0,1146.475175499916,223,256,0.87109375,104.91366577148438,110.09481811523438,94.9212646484375,44.833200101187245,39.157233330799556,48.838237035049495,195.59958639705889,0.018738964587411738,0.1548448611163484,0.9415614950797072,9.007000612745099,1
40758.5,885.7472548484802,229,256,0.89453125,118.10919189453125,130.38633728027344,96.32666015625,51.087255390281136,41.512435580641686,60.720054857856866,509.8756127450983,0.011458650760387736,0.09108155764345341,0.8746931653562587,15.821446078431379,1
38401.5,857.2619742155075,213,256,0.83203125,110.99021911621094,111.14414978027344,86.51028442382812,41.76412281498572,36.44896426662083,53.546711014230965,267.1099877450981,0.012664419893464748,0.09669379321750254,0.9063777625379321,11.810140931372551,1
31359.5,1242.2914109230042,256,222,1.1531531531531531,96.86262512207031,111.869384765625,83.19598388671875,34.96429326902081,37.88789655398607,41.83097447783598,203.8107383578432,0.016523545272544352,0.1467562449959698,0.918815310319783,9.488924632352944,1
40166.5,924.0071395635605,256,208,1.2307692307692308,120.43727111816406,130.9852294921875,95.388916015625,65.81683829406299,52.10251894876781,70.90684235957103,495.63474264705906,0.011807084889818156,0.09772239268114294,0.9248838155549108,15.014338235294122,1
38413.0,960.9604563713074,256,256,1.0,126.38592529296875,127.56452941894531,111.54794311523438,59.42129634955473,52.95061986703933,63.440898317941475,743.8670036764711,0.010750959362200415,0.09348467716614117,0.878184160197403,18.02840073529412,2
37633.5,970.3746707439423,256,256,1.0,101.95733642578125,115.18020629882812,94.39834594726562,43.41689503856924,33.54439592328101,49.874175296659516,245.0395986519609,0.01433240779431112,0.128531166919087,0.9130272744684654,10.407000612745103,2
40961.5,888.634556889534,224,256,0.875,127.41310119628906,138.2724151611328,113.34022521972656,64.93831995853732,49.973565029154656,65.88035222970665,732.4876531862749,0.01099290044512817,0.08553514744478716,0.8799513511603793,18.034221813725495,2
33251.5,773.9482644796371,227,198,1.1464646464646464,117.98271179199219,119.55973815917969,96.52342224121094,53.70744582577546,45.05133927925219,60.2990416755072,538.6079963235297,0.01251199477515942,0.09409349333594133,0.8843795097077201,16.254197303921575,2
30515.5,748.3746699094772,194,222,0.8738738738738738,128.1458282470703,134.21180725097656,110.09925842285156,56.76603133771349,47.67036018434753,64.83913073296034,600.6888020833336,0.012659263120533129,0.09492068978680701,0.8848979288852382,16.87072610294118,2
34789.5,946.9777013063431,223,256,0.87109375,113.51435852050781,118.42620849609375,100.04617309570312,66.03433496058247,53.02378471946397,66.03366389546544,523.6323376225492,0.011715776006711913,0.08915872967376443,0.9215474982298385,15.377864583333334,2
32412.0,871.1858533620834,230,216,1.0648148148148149,130.39451599121094,131.49176025390625,119.31544494628906,58.70528899207822,50.57427555465396,61.918925504827556,777.3863204656868,0.009678942350966903,0.06710136920574047,0.8658285247748628,20.044163602941186,2
39850.5,947.060962677002,256,229,1.1179039301310043,111.72267150878906,113.18771362304688,94.98019409179688,61.19327837298749,55.67388985988745,65.53549726796611,767.8508272058828,0.01370858398766392,0.10772865474112482,0.8847744425333852,18.302267156862747,2
40088.5,1021.7472544908524,256,256,1.0,114.37777709960938,122.67080688476562,96.17289733886719,59.287011927084905,47.9618582163244,61.11472474778494,989.4684283088245,0.009535664100761346,0.06927203188905383,0.8127586514533247,22.832674632352962,2
33272.0,838.2741650342941,219,230,0.9521739130434783,112.67713928222656,116.92764282226562,108.25714111328125,49.76895065756914,34.20746346450082,45.83064252728174,142.6865349264706,0.01778810602204393,0.15149821370327562,0.9539332372909829,8.061810661764707,2
41081.0,884.9360719919205,216,256,0.84375,123.84835815429688,131.22560119628906,110.30793762207031,66.81597531459722,55.7410530453378,67.61319318056411,1082.7040594362752,0.01068732014820983,0.07470861268626316,0.8479786220690453,22.47470894607844,2
35833.5,918.0904000997543,212,256,0.828125,121.75755310058594,124.24679565429688,104.089111328125,66.38076426862459,53.83413914479975,67.71793607170721,844.5129289215693,0.0102692861103611,0.06810896129102498,0.8765873463398982,20.164705882352948,2
33819.5,944.8599520921707,218,256,0.8515625,127.41671752929688,130.55599975585938,112.29095458984375,60.4372520016305,50.932903130997374,65.75784569150053,761.3707720588241,0.01122045281620414,0.08102210614297625,0.872859121410819,18.88783700980393,2
36280.5,883.1442250013351,256,218,1.1743119266055047,127.01669311523438,132.49636840820312,108.96551513671875,57.16851921734519,46.78003191252997,66.66077692817007,643.5878063725494,0.010940626569860864,0.08513450871059516,0.8784751294804182,17.770557598039225,2
35150.0,844.3919157981873,201,256,0.78515625,129.43093872070312,137.31887817382812,116.04673767089844,70.10850523246324,56.21927791721023,73.70729673566503,797.6888020833337,0.010722256842956926,0.06996601516684452,0.8957907940592734,19.248912377450985,2
34639.0,844.4751756191254,227,227,1.0,114.48814392089844,115.10267639160156,100.43548583984375,51.3072616803178,44.38886091196233,55.54954904589628,586.6031250000003,0.010820807793120423,0.07930321280417738,0.8677781445321971,17.200704656862754,2
42893.5,1036.4924218654633,256,256,1.0,139.01487731933594,145.0502166748047,115.75546264648438,63.58522652092329,54.46772940935906,67.91055103561781,322.0022824754903,0.01712348833422743,0.1850797136203015,0.9512618343276642,10.415364583333334,2
35055.5,885.8061304092407,227,210,1.0809523809523809,118.43350219726562,122.02220153808594,101.51577758789062,53.58470082965071,49.182781173911735,56.82726035647335,451.12000612745123,0.022529233038344126,0.15157195322361888,0.910635201722943,13.359528186274517,2
35143.5,901.8893892765045,256,227,1.1277533039647578,136.74794006347656,141.78138732910156,127.56925964355469,56.150895935398665,46.27987595686845,58.06355770931965,702.2660692401964,0.010987439712190364,0.08449878459310936,0.8595083434572508,18.352343750000006,2
39832.5,907.521858215332,227,256,0.88671875,122.16346740722656,126.58442687988281,107.01962280273438,66.19464928864578,55.576871799218054,69.45983832469017,900.4659926470595,0.009174400028225697,0.06372063049425519,0.873660962858475,21.274938725490205,2
39724.5,959.3208485841751,226,256,0.8828125,126.0687255859375,135.64108276367188,109.67726135253906,63.921474737020546,50.04727342078654,67.96553588337878,812.5651041666671,0.009323923926533487,0.06244588187035499,0.8679497642171565,20.170067401960793,2
33562.5,929.203097820282,256,256,1.0,129.26882934570312,131.61936950683594,111.56611633300781,62.09113108681715,49.42142610838798,64.29224850432468,457.8222886029414,0.01259121290281897,0.09851123336368992,0.922292477564802,14.044132965686277,2
32330.5,874.8010759353638,230,256,0.8984375,123.91017150878906,128.52854919433594,106.96066284179688,55.25711692847755,45.64225256140465,63.16433458274807,640.9946231617649,0.01073040057195745,0.08128866435474971,0.8708817469790037,17.501455269607845,2
35975.5,1000.5756812095642,228,256,0.890625,116.52317810058594,117.10906982421875,100.974609375,64.5490574883858,59.30178724929751,70.92669587392008,722.7784007352946,0.011028964962355236,0.08620635482255362,0.9047243334963796,18.484068627450988,2
37320.5,914.3746716976166,231,224,1.03125,128.1847686767578,136.2989501953125,117.31407165527344,56.600599494171135,46.42391698766907,61.11355433273313,895.9598651960791,0.010742432567937853,0.0774648922132459,0.8243207380879832,20.49142156862746,2
24196.0,688.1320297718048,181,200,0.905,125.83010864257812,126.76017761230469,107.86981201171875,53.67529533736751,47.21760339951244,63.199354225925724,753.8273131127455,0.010833042639415685,0.0842537381503321,0.8471059302751305,18.92274816176471,2
38879.5,942.4335454702377,256,229,1.1179039301310043,123.90745544433594,125.79814147949219,99.53550720214844,51.5140847091381,46.592688707082374,60.33171894832833,770.813235294118,0.011150824454604122,0.08047296489939784,0.8336259503750763,19.433425245098046,2
43836.5,1056.4924221038818,256,256,1.0,120.84793090820312,128.4767303466797,101.79985046386719,65.7661108988874,58.0643467293926,69.65869920970381,544.0583486519612,0.01505320373714136,0.14361024999447541,0.9262620743514535,14.281816789215693,2
30250.5,957.0609622001648,220,256,0.859375,127.86273193359375,127.13662719726562,107.13511657714844,55.188582328159214,51.51917460095469,62.4698323851782,834.1940104166674,0.011795183981610242,0.08413373797874335,0.8494451150339596,19.441865808823543,2
26.0,21.656854033470154,6,8,0.75,129.81488037109375,129.20806884765625,111.69528198242188,58.2691818060795,47.14947582826373,60.47514712775094,756.4769607843141,0.009890276992508865,0.06161291761922591,0.8545397586098323,19.877481617647067,2
31870.0,861.788883805275,217,256,0.84765625,126.04689025878906,129.91714477539062,112.49868774414062,59.55486132943867,51.30621590775794,64.73271341841316,878.3310355392161,0.009926299197791153,0.07195164964639125,0.8523865462713821,20.953125000000007,2
34141.0,912.073156118393,256,230,1.1130434782608696,127.09902954101562,128.87709045410156,111.56369018554688,51.93116860086598,43.91129290219271,56.01611806752756,715.698391544118,0.01228790745351775,0.08306885776052336,0.8359079974613373,18.31662071078432,2
32724.0,823.9655096530914,201,221,0.9095022624434389,123.98345947265625,128.283935546875,106.68650817871094,62.35603317158116,56.18051732447339,61.76326548192129,1064.5915594362757,0.014368623496681464,0.09086776344890715,0.8402818488474011,22.873207720588255,2
42997.5,955.94826567173,256,223,1.147982062780269,129.84994506835938,144.0645751953125,110.43264770507812,69.01097266922025,52.84755804041627,73.75464687456783,774.9918045343143,0.009947251909436532,0.07558117424387029,0.8884154662464097,19.35093443627452,2
37918.0,929.3868633508682,256,230,1.1130434782608696,122.22329711914062,127.62724304199219,103.81132507324219,51.5023673200413,42.83731334284252,57.44950228702504,697.4475030637259,0.010650853404292998,0.08146502196206173,0.8366819789679828,18.642110906862754,2
35401.5,863.2030966281891,256,223,1.147982062780269,115.83845520019531,118.14535522460938,93.36265563964844,62.67900814150501,50.402608093434985,66.11253955033234,786.8100796568633,0.010619913996668187,0.07245384410547373,0.8705983087760252,20.242830882352955,2
27920.5,782.9432126283646,223,221,1.009049773755656,135.40965270996094,136.1438446044922,124.77621459960938,51.01800055690358,35.37639169861092,49.40706286320206,227.29091605392165,0.016275019792027445,0.12195357410647079,0.9314628344099027,10.260248161764707,2
